item_key,difficulty,content_field,claim_id,final_claim,source_url,source_sha256,page_or_section,evidence_excerpt,verdict,reviewed_content_sha256
shinjuku-2026-r2-shonin-3,normal,content,S3-N-14,改正後の規定は令和8年度以後の年度分の軽自動車税について適用する,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,附則第2項,令和8年度以後の年度分の軽自動車税について適用し,supported,772ea0ce41e60dbcc1bc1022bcf27a8c02db31c2828838a84d21241ae965fc87
shinjuku-2026-r2-shonin-3,normal,content,S3-N-15,令和7年度分までの軽自動車税の種別割についてはなお従前の例による,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,附則第2項,令和7年度分までの軽自動車税の種別割については、なお従前の例による。,supported,772ea0ce41e60dbcc1bc1022bcf27a8c02db31c2828838a84d21241ae965fc87
shinjuku-2026-r2-shonin-3,normal,content,S3-N-16,令和8年第2回定例会で承認された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果表 承認第3号,承認第3号 専決処分の承認について 承認,supported,772ea0ce41e60dbcc1bc1022bcf27a8c02db31c2828838a84d21241ae965fc87
shinjuku-2026-r2-shonin-3,normal,content,S3-N-17,承認案件の議決は「可決」ではなく「承認」である,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果表,承認第3号 専決処分の承認について 承認,supported,772ea0ce41e60dbcc1bc1022bcf27a8c02db31c2828838a84d21241ae965fc87
shinjuku-2026-r2-shonin-3,normal,title,S3-NT-01,見出し: 在日米軍関係の軽自動車税の条例の名称変更に関する専決処分の承認である,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第3号 主な制定内容,現行の種別割を軽自動車税に名称変更する。,supported,772ea0ce41e60dbcc1bc1022bcf27a8c02db31c2828838a84d21241ae965fc87
shinjuku-2026-r2-shonin-3,normal,summary,S3-NS-01,要約: 対象は在日米軍の構成員等が持つ軽自動車等の軽自動車税の徴収の特例を定めた条例である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,改め文,アメリカ合衆国軍隊の構成員等の所有する軽自動車等に対する軽自動車税の種別割の徴収の特例に関する条例（昭和28年新宿区条例第8号）,supported,772ea0ce41e60dbcc1bc1022bcf27a8c02db31c2828838a84d21241ae965fc87
shinjuku-2026-r2-shonin-3,normal,summary,S3-NS-02,要約: 法改正の公布は令和8年3月31日、施行は4月1日である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,新宿区告示第203号 3 理由,令和8年3月31日に公布され同年4月1日から施行され,supported,772ea0ce41e60dbcc1bc1022bcf27a8c02db31c2828838a84d21241ae965fc87
shinjuku-2026-r2-shonin-3,hard,content,S3-H-01,提出日は令和8年6月10日である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,議案本文末尾,令和８年６月１０日 提出者 新宿区長 吉住 健一,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-02,提出者は新宿区長 吉住健一である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,議案本文末尾,提出者 新宿区長 吉住 健一,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-03,専決処分日は令和8年3月31日である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,新宿区告示第203号 2 処分した日,令和8年3月31日,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-04,専決処分の根拠は地方自治法（昭和22年法律第67号）第179条第1項である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,議案本文,地方自治法（昭和22年法律第67号）第179条第1項の規定に基づき,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-05,報告および承認を求める根拠は同条第3項である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,議案本文,同条第3項の規定に基づき,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-06,対象条例はアメリカ合衆国軍隊の構成員等の所有する軽自動車等に対する軽自動車税の種別割の徴収の特例に関する条例（昭和28年新宿区条例第8号）である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,改め文,アメリカ合衆国軍隊の構成員等の所有する軽自動車等に対する軽自動車税の種別割の徴収の特例に関する条例（昭和28年新宿区条例第8号）の一部を次のように改正する。,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-07,告示の議決すべき事件は当該条例の一部を改正する件である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,新宿区告示第203号 1 議決すべき事件,アメリカ合衆国軍隊の構成員等の所有する軽自動車等に対する軽自動車税の種別割の徴収の特例に関する条例（昭和28年新宿区条例第8号）の一部を改正する件,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-08,告示は地方自治法第179条第1項の規定により処分した旨を記す,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,新宿区告示第203号,地方自治法（昭和22年法律第67号）第179条第1項の規定により次のとおり処分した。,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-09,改め文は題名及び第1条中「の種別割」を削る,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,改め文,題名及び第1条中「の種別割」を削る。,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-10,改め文は第2条第1項及び第2項中「の種別割」を削る,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,改め文,第2条第1項及び第2項中「の種別割」を削り,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-11,改め文は第3条中「の種別割」を削る,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,改め文,第3条中「の種別割」を削る。,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-12,第1号様式は第2条関係の様式である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,第1号様式,第1号様式(第2条関係),supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-13,第1号様式には車種（Type of Vehicle）の欄がある,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,第1号様式,車 種(Type of Vehicle),supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-14,第1号様式には標識番号（Plate Number）の欄がある,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,第1号様式,標 識 番 号(Plate Number),supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-15,第1号様式には税額（Tax Amount）の欄がある,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,第1号様式,税 額(Tax Amount),supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-16,第1号様式には課税年度と交付年月日（Date of Deliver）の欄がある,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,第1号様式,交付年月日 (Date of Deliver),supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-17,改正後の様式の証紙の表題は「軽自動車税納税証紙」である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,第1号様式,軽自動車税納税証紙,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-18,施行期日は令和8年4月1日である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,附則第1項,この条例は、令和8年4月1日から施行する。,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-19,経過措置は令和8年度以後の年度分の軽自動車税について適用する旨を定める,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,附則第2項,令和8年度以後の年度分の軽自動車税について適用し、令和7年度分までの軽自動車税の種別割については、なお従前の例による。,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-20,承認第2号も令和8年3月31日付けで専決処分されている,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第2号 概要,令和8年3月31日付けで行った地方自治法第179条第1項に基づく「新宿区特別区税条例の一部を改正する条例」に係る専決処分事件,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-21,承認第2号の概要にも軽自動車税の種別割を軽自動車税に名称変更する旨の記載がある,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第2号 主な制定内容,軽自動車税の環境性能割を廃止するとともに、現行の種別割を軽自動車税に名称変更する。,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-22,承認第2号と本件が事務上どのように関連づけて処理されたかは一次資料に記載がない,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,出典に記載がない事項,（本件は解説本文が「一次資料に記載がない」と明示している箇所であり、事実主張ではない）,needs_source,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-23,令和8年第2回定例会において承認された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果表 承認第3号,承認第3号 専決処分の承認について 承認,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,content,S3-H-24,議決結果ページの表記は「承認」であり議案の「原案可決」とは用語が異なる,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果表,第42号議案 令和8年度新宿区一般会計補正予算（第2号） 原案可決 … 承認第3号 専決処分の承認について 承認,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,title,S3-HT-01,見出し: 対象は米軍構成員等軽自動車税徴収特例条例の一部改正である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,改め文,アメリカ合衆国軍隊の構成員等の所有する軽自動車等に対する軽自動車税の種別割の徴収の特例に関する条例,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,summary,S3-HS-01,要約: 専決処分は地方自治法第179条第1項に基づき令和8年3月31日付けで行われた,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,議案本文,地方自治法（昭和22年法律第67号）第179条第1項の規定に基づき、令和8年3月31日付けで専決処分した,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,summary,S3-HS-02,要約: 対象条例は昭和28年新宿区条例第8号である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,改め文,（昭和28年新宿区条例第8号）,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,summary,S3-HS-03,要約: 題名及び第1条から第3条の「の種別割」を削り、第1号様式を改める,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,改め文,題名及び第1条中「の種別割」を削る。…第3条中「の種別割」を削る。…第1号様式を次のように改める。,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-shonin-3,hard,summary,S3-HS-04,要約: 施行日は令和8年4月1日である,https://www.city.shinjuku.lg.jp/content/000457642.pdf,a27e37a4294f4ce00969031938958bd38f63b0ab469bd1597fa3405be28ee752,附則第1項,この条例は、令和8年4月1日から施行する。,supported,0f42a74cc5d12762cb23ccd44e48c92bd051886d6eb54abb852237ec48feeb46
shinjuku-2026-r2-gian-45,normal,content,B45-N-01,対象条例は新宿区における個人番号の利用及び特定個人情報の提供に関する条例（平成27年新宿区条例第47号）である,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,改め文,新宿区における個人番号の利用及び特定個人情報の提供に関する条例（平成27年新宿区条例第47号）の一部を次のように改正する。,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-02,独自に利用する事務や他機関と連携して利用する事務は条例で定めることになっている,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第45号議案 概要,行政手続における特定の個人を識別するための番号の利用等に関する法律に基づき条例で定めることとなっている独自利用事務及び他機関連携に係る事務,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-03,概要資料は独自利用事務及び他機関連携に係る事務に予防接種に関する事務を追加すると説明している,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第45号議案 概要,利用事務及び他機関連携に係る事務に予防接種に関する事務を追加する。,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-04,追加先は別表の区長の部である,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,改め文,別表区長の部に次のように加える。,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-05,追加される事務は第8号として加えられる,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,改め文,⑻ 予防接種,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-06,予防接種法（昭和23年法律第68号）によるものは対象から除かれる,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,改め文 別表区長の部⑻,予防接種（予防接種法（昭和23年法律第68号）,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-07,新型インフルエンザ等対策特別措置法（平成24年法律第31号）によるものは対象から除かれる,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,改め文 別表区長の部⑻,及び新型インフルエンザ等対策特別措置法（平成24年法律第31号）によるものを除く。）,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-08,対象は規則で定めるものに限られる,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,改め文 別表区長の部⑻,の実施に関する事務であって規則で定めるもの,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-09,施行日は公布の日から起算して1年10月を超えない範囲内において新宿区規則で定める日である,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,附則,この条例は、公布の日から起算して1年10月を超えない範囲内において新宿区規則で定める日から施行する。,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-10,提案理由は独自に利用する事務および特定個人情報を連携して利用する事務に予防接種の実施に関する事務を加える必要があるためである,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,提案理由,新宿区において個人番号を独自に利用する事務及び特定個人情報を連携して利用する事務に予防接種の実施に関する事務を加える必要があるため,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-11,令和8年第2回定例会で原案可決された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果表 第45号議案,第45号議案 新宿区における個人番号の利用及び特定個人情報の提供に関する条例の一部を改正する条例 原案可決,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,content,B45-N-12,対象となる予防接種の種類・連携される情報項目・区民の手続の変化は資料に書かれていない,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,出典に記載がない事項,（本件は解説本文が「議案の資料には書かれていません」と明示している箇所であり、事実主張ではない）,needs_source,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,title,B45-NT-01,見出し: マイナンバーを使える区の事務に予防接種を追加する,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第45号議案 概要,予防接種に関する事務を追加する。,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
shinjuku-2026-r2-gian-45,normal,summary,B45-NS-01,要約: 独自に利用する事務と他機関と連携できる事務に予防接種の実施に関する事務を加える,https://www.city.shinjuku.lg.jp/content/000457644.pdf,949768e6d595f373292c24c16ffc136b1227c874e481ee4cb946d5aebc7e3f40,提案理由,個人番号を独自に利用する事務及び特定個人情報を連携して利用する事務に予防接種の実施に関する事務を加える,supported,ad5aaad724ec04a1e1079199fbe5136a1b75807f984af2ce28d800042071b0af
